295.806,1776988633.6261888,m1_k1_n43
295.806,1776988633.7768962,m1_k1_n44
295.806,1776988633.8270037,m1_k1_n44
295.806,1776988633.8770676,m1_k1_n44
295.806,1776988634.0277827,m1_k1_n45
300.961,1776988634.0778792,m1_k1_n45
300.961,1776988634.127957,m1_k1_n45
300.961,1776988634.2790997,m1_k1_n46
300.961,1776988634.3291976,m1_k1_n46
300.961,1776988634.3792877,m1_k1_n46
300.961,1776988634.5297863,m1_k1_n47
303.256,1776988634.5798643,m1_k1_n47
303.256,1776988634.629931,m1_k1_n47
303.256,1776988634.7805731,m1_k1_n48
303.256,1776988634.8306775,m1_k1_n48
303.256,1776988634.880763,m1_k1_n48
303.256,1776988635.0314932,m1_k1_n49
298.856,1776988635.0815828,m1_k1_n49
298.856,1776988635.1316595,m1_k1_n49
298.856,1776988635.28223,m1_k1_n50
298.856,1776988635.332313,m1_k1_n50
298.856,1776988635.3823903,m1_k1_n50
298.856,1776988635.5331497,m1_k1_n51
299.756,1776988635.5832472,m1_k1_n51
299.756,1776988635.6333306,m1_k1_n51
299.756,1776988635.783961,m1_k1_n52
299.756,1776988635.8340662,m1_k1_n52
299.756,1776988635.884147,m1_k1_n52
299.756,1776988636.0348454,m1_k1_n53
301.1,1776988636.084932,m1_k1_n53
301.1,1776988636.1350107,m1_k1_n53
301.1,1776988636.2857165,m1_k1_n54
301.1,1776988636.3358142,m1_k1_n54
301.1,1776988636.385884,m1_k1_n54
301.1,1776988636.5362759,m1_k1_n55
302.75,1776988636.586354,m1_k1_n55
302.75,1776988636.636428,m1_k1_n55
302.75,1776988636.7868135,m1_k1_n56
302.75,1776988636.8369043,m1_k1_n56
302.75,1776988636.8869905,m1_k1_n56
302.75,1776988637.037668,m1_k1_n57
300.304,1776988637.087761,m1_k1_n57
300.304,1776988637.1378412,m1_k1_n57
300.304,1776988637.2888508,m1_k1_n58
300.304,1776988637.3398485,m1_k1_n58
300.304,1776988637.490294,m1_k1_n59
300.304,1776988637.5403688,m1_k1_n59
299.045,1776988637.590443,m1_k1_n59
299.045,1776988637.7410522,m1_k1_n60
299.045,1776988637.791124,m1_k1_n60
299.045,1776988637.8411999,m1_k1_n60
299.045,1776988637.9918523,m1_k1_n61
299.045,1776988638.0419319,m1_k1_n61
299.006,1776988638.0920124,m1_k1_n61
299.006,1776988638.2425735,m1_k1_n62
299.006,1776988638.29334,m1_k1_n62
299.006,1776988638.3434515,m1_k1_n62
299.006,1776988638.494156,m1_k1_n63
299.006,1776988638.5442646,m1_k1_n63
299.114,1776988638.5943677,m1_k1_n63
299.114,1776988638.7456076,m1_k1_n64
299.114,1776988638.795712,m1_k1_n64
299.114,1776988638.8457797,m1_k1_n64
299.114,1776988638.9963386,m1_k1_n65
299.114,1776988639.0464213,m1_k1_n65
295.384,1776988639.096486,m1_k1_n65
295.384,1776988639.247033,m1_k1_n66
295.384,1776988639.297124,m1_k1_n66
295.384,1776988639.3472059,m1_k1_n66
295.384,1776988639.497889,m1_k1_n67
295.384,1776988639.548008,m1_k1_n67
285.988,1776988639.5980892,m1_k1_n67
285.988,1776988639.7485406,m1_k1_n68
285.988,1776988639.7986164,m1_k1_n68
285.988,1776988639.8487105,m1_k1_n68
285.988,1776988639.9996006,m1_k1_n69
285.988,1776988640.049694,m1_k1_n69
291.046,1776988640.0997703,m1_k1_n69
291.046,1776988640.2505705,m1_k1_n70
291.046,1776988640.3006794,m1_k1_n70
291.046,1776988640.350754,m1_k1_n70
291.046,1776988640.5013015,m1_k1_n71
291.046,1776988640.5513785,m1_k1_n71
306.306,1776988640.6014516,m1_k1_n71
306.306,1776988640.7520328,m1_k1_n72
306.306,1776988640.8021412,m1_k1_n72
306.306,1776988640.8522296,m1_k1_n72
306.306,1776988641.0028543,m1_k1_n73
306.306,1776988641.052946,m1_k1_n73
300.125,1776988641.1030087,m1_k1_n73
300.125,1776988641.253675,m1_k1_n74
300.125,1776988641.303791,m1_k1_n74
300.125,1776988641.3538892,m1_k1_n74
300.125,1776988641.504579,m1_k1_n75
300.125,1776988641.5546584,m1_k1_n75
297.002,1776988641.6047306,m1_k1_n75
297.002,1776988641.755403,m1_k1_n76
297.002,1776988641.805509,m1_k1_n76
297.002,1776988641.8555894,m1_k1_n76
297.002,1776988642.006269,m1_k1_n77
297.002,1776988642.0563734,m1_k1_n77
300.414,1776988642.1064582,m1_k1_n77
300.414,1776988642.2569394,m1_k1_n78
300.414,1776988642.307012,m1_k1_n78
300.414,1776988642.3570874,m1_k1_n78
300.414,1776988642.5077577,m1_k1_n79
300.414,1776988642.5578425,m1_k1_n79
300.664,1776988642.6079223,m1_k1_n79
300.664,1776988642.7587802,m1_k1_n80
300.664,1776988642.8089013,m1_k1_n80
300.664,1776988642.85898,m1_k1_n80
300.664,1776988643.0094364,m1_k1_n81
300.664,1776988643.0595138,m1_k1_n81
300.883,1776988643.1095798,m1_k1_n81
300.883,1776988643.2601044,m1_k1_n82
300.883,1776988643.310208,m1_k1_n82
300.883,1776988643.360292,m1_k1_n82
300.883,1776988643.5121496,m1_k1_n83
300.883,1776988643.5622592,m1_k1_n83
301.106,1776988643.6123555,m1_k1_n83
