gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,32,4736,5,3996,1965,249.963,1249.815
B200-SXM-192GB,half,1,32,6912,5,3996,1965,249.948,1249.74
B200-SXM-192GB,half,1,32,9088,5,3996,1965,249.935,1249.675
B200-SXM-192GB,half,1,32,11264,5,3996,1965,249.925,1249.625
B200-SXM-192GB,half,1,32,13440,5,3996,1965,249.95433333333327,1249.7716666666663
B200-SXM-192GB,half,1,32,15616,5,3996,1965,249.97933333333333,1249.8966666666663
B200-SXM-192GB,half,1,32,17792,5,3996,1965,250.005,1250.025
B200-SXM-192GB,half,1,32,19968,5,3996,1965,250.045,1250.225
B200-SXM-192GB,half,1,32,22144,5,3996,1965,250.078,1250.39
B200-SXM-192GB,half,1,32,24320,5,3996,1965,250.104,1250.52
B200-SXM-192GB,half,1,32,26496,5,3996,1965,250.155,1250.775
B200-SXM-192GB,half,1,32,28672,5,3996,1965,250.138,1250.69
B200-SXM-192GB,half,1,32,30848,5,3996,1965,250.1155,1250.5775
B200-SXM-192GB,half,1,32,33024,5,3996,1965,250.10950000000005,1250.5475
B200-SXM-192GB,half,1,32,35200,5,3996,1965,250.121,1250.605
B200-SXM-192GB,half,1,32,37376,6,3996,1965,250.10733333333332,1500.644
B200-SXM-192GB,half,1,32,39552,6,3996,1965,250.15866666666668,1500.952
B200-SXM-192GB,half,1,32,41728,6,3996,1965,250.1363333333333,1500.818
B200-SXM-192GB,half,1,32,43904,6,3996,1965,250.1365,1500.819
B200-SXM-192GB,half,1,32,46080,6,3996,1965,250.154,1500.924
B200-SXM-192GB,half,1,32,48256,5,3996,1965,250.1253333333333,1250.6266666666666
B200-SXM-192GB,half,1,32,50432,5,3996,1965,250.1555,1250.7775
B200-SXM-192GB,half,1,32,52608,5,3996,1965,250.143,1250.715
B200-SXM-192GB,half,1,32,54784,5,3996,1965,250.19866666666667,1250.993333333333
B200-SXM-192GB,half,1,32,56960,7,3996,1965,250.19466666666665,1751.3626666666664
B200-SXM-192GB,half,1,32,59136,7,3996,1965,250.21,1751.47
B200-SXM-192GB,half,1,32,61312,6,3996,1965,250.143,1500.858
B200-SXM-192GB,half,1,32,63488,6,3996,1965,250.157,1500.942
B200-SXM-192GB,half,1,64,11,4,3996,1965,250.157,1000.628
B200-SXM-192GB,half,1,64,28,4,3996,1965,250.131,1000.524
B200-SXM-192GB,half,1,64,45,5,3996,1965,250.1045,1250.5225
B200-SXM-192GB,half,1,64,62,4,3996,1965,250.05766666666668,1000.2306666666668
