gpu,dtype,variant,num_heads,num_heads_kv,head_size,batch_size,seq_len,window_left,window_right,causal,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,16,-1,-1,1,53,3996,1965,199.72,10585.16
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,32,-1,-1,1,46,3996,1965,199.72,9187.12
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,64,-1,-1,1,40,3996,1965,199.724,7988.959999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,128,-1,-1,1,41,3996,1965,199.724,8188.683999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,256,-1,-1,1,70,3996,1965,197.496,13824.720000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,512,-1,-1,1,68,3996,1965,197.496,13429.728000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,1024,-1,-1,1,57,3996,1965,197.583,11262.231
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,2048,-1,-1,1,66,3996,1965,197.583,13040.478
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,4096,-1,-1,1,71,3996,1965,197.895,14050.545
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,6144,-1,-1,1,94,3996,1965,197.895,18602.13
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,8192,-1,-1,1,215,3996,1965,199.109,42808.435000000005
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,12288,-1,-1,1,527,3996,1965,207.481,109342.487
B200-SXM-192GB,bfloat16,gqa,2,1,128,1,16384,-1,-1,1,688,3996,1965,218.427,150277.77599999998
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,16,-1,-1,1,41,3996,1965,238.868,9793.588
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,32,-1,-1,1,55,3996,1965,238.868,13137.74
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,64,-1,-1,1,42,3996,1965,240.457,10099.194
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,128,-1,-1,1,40,3996,1965,240.457,9618.279999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,256,-1,-1,1,49,3996,1965,240.448,11781.952000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,512,-1,-1,1,63,3996,1965,240.448,15148.224
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,1024,-1,-1,1,47,3996,1965,239.804,11270.788
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,2048,-1,-1,1,49,3996,1965,239.804,11750.396
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,4096,-1,-1,1,113,3996,1965,240.257,27149.041
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,6144,-1,-1,1,257,3996,1965,244.708,62889.956
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,8192,-1,-1,1,339,3996,1965,244.708,82956.012
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,12288,-1,-1,1,605,3996,1965,257.853,156001.065
B200-SXM-192GB,bfloat16,gqa,2,1,128,2,16384,-1,-1,1,1063,3996,1965,286.022,304041.386
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,16,-1,-1,1,43,3996,1965,295.962,12726.366
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,32,-1,-1,1,40,3996,1965,302.329,12093.16
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,64,-1,-1,1,50,3996,1965,302.329,15116.45
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,128,-1,-1,1,43,3996,1965,286.933,12338.118999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,256,-1,-1,1,53,3996,1965,286.933,15207.449
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,512,-1,-1,1,50,3996,1965,281.163,14058.150000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,1024,-1,-1,1,53,3996,1965,279.822,14830.566
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,2048,-1,-1,1,65,3996,1965,279.822,18188.43
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,4096,-1,-1,1,184,3996,1965,282.784,52032.256
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,6144,-1,-1,1,328,3996,1965,282.784,92753.152
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,8192,-1,-1,1,510,3996,1965,295.099,150500.49
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,12288,-1,-1,1,1004,3996,1965,306.94849999999997,308176.294
B200-SXM-192GB,bfloat16,gqa,2,1,128,4,16384,-1,-1,1,1655,3996,1965,345.39025000000004,571620.86375
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,16,-1,-1,1,41,3996,1965,375.371,15390.211
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,32,-1,-1,1,45,3996,1965,375.371,16891.695
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,64,-1,-1,1,42,3996,1965,355.593,14934.906
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,128,-1,-1,1,43,3996,1965,355.593,15290.499000000002
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,256,-1,-1,1,55,3996,1965,355.869,19572.795000000002
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,512,-1,-1,1,51,3996,1965,355.869,18149.319000000003
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,1024,-1,-1,1,41,3996,1965,356.196,14604.036000000002
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,2048,-1,-1,1,104,3996,1965,356.196,37044.384000000005
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,4096,-1,-1,1,264,3996,1965,363.294,95909.616
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,6144,-1,-1,1,512,3996,1965,363.294,186006.528
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,8192,-1,-1,1,836,3996,1965,371.859,310874.124
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,16,-1,-1,1,43,3996,1965,403.692,17358.756
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,32,-1,-1,1,44,3996,1965,403.692,17762.448
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,64,-1,-1,1,44,3996,1965,392.701,17278.844
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,128,-1,-1,1,42,3996,1965,349.852,14693.784
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,256,-1,-1,1,54,3996,1965,349.852,18892.007999999998
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,512,-1,-1,1,42,3996,1965,314.827,13222.734
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,1024,-1,-1,1,62,3996,1965,314.827,19519.274
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,2048,-1,-1,1,142,3996,1965,278.95,39610.9
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,4096,-1,-1,1,431,3996,1965,278.95,120227.45
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,16,-1,-1,1,41,3996,1965,288.275,11819.275
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,32,-1,-1,1,43,3996,1965,288.275,12395.824999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,64,-1,-1,1,46,3996,1965,306.054,14078.483999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,128,-1,-1,1,48,3996,1965,306.054,14690.591999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,256,-1,-1,1,47,3996,1965,305.89,14376.83
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,512,-1,-1,1,46,3996,1965,305.89,14070.939999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,1024,-1,-1,1,84,3996,1965,303.031,25454.604
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,2048,-1,-1,1,229,3996,1965,294.687,67483.323
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,16,-1,-1,1,43,3996,1965,294.687,12671.541000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,32,-1,-1,1,43,3996,1965,275.697,11854.971
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,64,-1,-1,1,42,3996,1965,275.697,11579.274
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,128,-1,-1,1,45,3996,1965,247.232,11125.44
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,256,-1,-1,1,46,3996,1965,247.232,11372.672
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,512,-1,-1,1,58,3996,1965,246.651,14305.758
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,1024,-1,-1,1,130,3996,1965,246.651,32064.63
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,16,-1,-1,1,45,3996,1965,252.303,11353.635
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,32,-1,-1,1,45,3996,1965,252.303,11353.635
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,64,-1,-1,1,40,3996,1965,254.549,10181.960000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,128,-1,-1,1,40,3996,1965,254.549,10181.960000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,256,-1,-1,1,43,3996,1965,243.117,10454.030999999999
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,512,-1,-1,1,85,3996,1965,243.117,20664.945
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,16,-1,-1,1,41,3996,1965,227.963,9346.483
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,32,-1,-1,1,47,3996,1965,227.963,10714.261
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,64,-1,-1,1,43,3996,1965,233.437,10037.791000000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,128,-1,-1,1,43,3996,1965,234.099,10066.257
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,256,-1,-1,1,66,3996,1965,234.099,15450.534
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,16,-1,-1,1,55,3996,1965,233.794,12858.67
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,32,-1,-1,1,40,3996,1965,233.794,9351.76
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,64,-1,-1,1,42,3996,1965,221.469,9301.698
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,128,-1,-1,1,53,3996,1965,221.469,11737.857
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,16,-1,-1,1,47,3996,1965,223.906,10523.582
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,32,-1,-1,1,54,3996,1965,223.906,12090.924
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,64,-1,-1,1,52,3996,1965,225.801,11741.652
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,16,-1,-1,1,40,3996,1965,225.801,9032.039999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,16,-1,-1,1,53,3996,1965,223.943,11868.979000000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,32,-1,-1,1,44,3996,1965,223.943,9853.492
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,32,-1,-1,1,41,3996,1965,221.362,9075.842
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,64,-1,-1,1,39,3996,1965,221.362,8633.118
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,64,-1,-1,1,42,3996,1965,220.582,9264.444
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,128,-1,-1,1,41,3996,1965,219.01,8979.41
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,128,-1,-1,1,40,3996,1965,219.01,8760.4
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,256,-1,-1,1,65,3996,1965,213.211,13858.715
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,256,-1,-1,1,47,3996,1965,213.211,10020.917000000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,512,-1,-1,1,52,3996,1965,212.469,11048.387999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,512,-1,-1,1,63,3996,1965,212.469,13385.547
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,1024,-1,-1,1,46,3996,1965,210.096,9664.416000000001
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,1024,-1,-1,1,52,3996,1965,210.096,10924.992
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,2048,-1,-1,1,50,3996,1965,209.224,10461.199999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,2048,-1,-1,1,54,3996,1965,209.224,11298.096
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,4096,-1,-1,1,112,3996,1965,207.541,23244.592
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,4096,-1,-1,1,112,3996,1965,207.541,23244.592
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,6144,-1,-1,1,255,3996,1965,208.239,53100.945
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,6144,-1,-1,1,257,3996,1965,211.384,54325.687999999995
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,8192,-1,-1,1,340,3996,1965,211.384,71870.56
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,8192,-1,-1,1,340,3996,1965,222.119,75520.46
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,12288,-1,-1,1,606,3996,1965,231.9225,140545.035
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,12288,-1,-1,1,607,3996,1965,252.061,153001.027
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,16384,-1,-1,1,1059,3996,1965,276.89933333333335,293236.39400000003
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,16384,-1,-1,1,1064,3996,1965,329.24133333333333,350312.77866666665
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,16,-1,-1,1,44,3996,1965,362.918,15968.392
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,16,-1,-1,1,55,3996,1965,362.918,19960.49
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,32,-1,-1,1,44,3996,1965,361.941,15925.403999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,32,-1,-1,1,42,3996,1965,361.941,15201.521999999999
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,64,-1,-1,1,43,3996,1965,359.118,15442.074
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,64,-1,-1,1,41,3996,1965,359.118,14723.838
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,128,-1,-1,1,38,3996,1965,351.662,13363.155999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,128,-1,-1,1,42,3996,1965,351.662,14769.803999999998
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,256,-1,-1,1,47,3996,1965,340.414,15999.457999999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,256,-1,-1,1,50,3996,1965,340.414,17020.7
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,512,-1,-1,1,53,3996,1965,324.618,17204.754
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,512,-1,-1,1,49,3996,1965,324.618,15906.282
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,1024,-1,-1,1,59,3996,1965,301.098,17764.782
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,1024,-1,-1,1,48,3996,1965,279.65,13423.199999999999
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,2048,-1,-1,1,66,3996,1965,279.65,18456.899999999998
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,2048,-1,-1,1,65,3996,1965,248.685,16164.525
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,4096,-1,-1,1,185,3996,1965,248.685,46006.725
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,4096,-1,-1,1,185,3996,1965,242.117,44791.645
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,6144,-1,-1,1,326,3996,1965,242.117,78930.14199999999
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,6144,-1,-1,1,327,3996,1965,218.954,71597.958
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,8192,-1,-1,1,507,3996,1965,218.954,111009.678
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,8192,-1,-1,1,505,3996,1965,238.95,120669.75
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,12288,-1,-1,1,1005,3996,1965,256.90049999999997,258185.00249999997
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,12288,-1,-1,1,1001,3996,1965,319.073,319392.073
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,16384,-1,-1,1,1652,3996,1965,393.8,650557.6
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,16384,-1,-1,1,1653,3996,1965,489.30100000000004,808814.5530000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,16,-1,-1,1,47,3996,1965,560.544,26345.568
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,16,-1,-1,1,47,3996,1965,560.544,26345.568
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,32,-1,-1,1,41,3996,1965,554.084,22717.444
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,32,-1,-1,1,43,3996,1965,554.084,23825.611999999997
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,64,-1,-1,1,43,3996,1965,544.956,23433.108
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,64,-1,-1,1,45,3996,1965,544.956,24523.02
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,128,-1,-1,1,45,3996,1965,524.043,23581.935
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,128,-1,-1,1,46,3996,1965,484.027,22265.242
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,256,-1,-1,1,64,3996,1965,484.027,30977.728
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,256,-1,-1,1,51,3996,1965,445.265,22708.515
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,512,-1,-1,1,47,3996,1965,445.265,20927.454999999998
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,512,-1,-1,1,64,3996,1965,405.474,25950.336
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,1024,-1,-1,1,42,3996,1965,405.474,17029.908
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,1024,-1,-1,1,44,3996,1965,348.824,15348.256000000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,2048,-1,-1,1,101,3996,1965,348.824,35231.224
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,2048,-1,-1,1,102,3996,1965,304.354,31044.108
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,4096,-1,-1,1,263,3996,1965,304.354,80045.102
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,4096,-1,-1,1,263,3996,1965,279.427,73489.301
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,6144,-1,-1,1,513,3996,1965,243.844,125091.972
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,6144,-1,-1,1,512,3996,1965,243.844,124848.128
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,8192,-1,-1,1,835,3996,1965,266.031,222135.885
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,8192,-1,-1,1,838,3996,1965,310.148,259904.02400000003
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,12288,-1,-1,1,1713,3996,1965,365.83799999999997,626680.494
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,12288,-1,-1,1,1715,3996,1965,479.9545,823121.9675
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,16384,-1,-1,1,2897,3996,1965,561.402,1626381.594
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,16384,-1,-1,1,2888,3996,1965,648.3885,1872545.9880000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,16,-1,-1,1,45,3996,1965,666.073,29973.285
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,16,-1,-1,1,48,3996,1965,666.073,31971.504
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,32,-1,-1,1,45,3996,1965,637.424,28684.079999999998
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,32,-1,-1,1,41,3996,1965,637.424,26134.384
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,64,-1,-1,1,39,3996,1965,607.587,23695.893
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,64,-1,-1,1,42,3996,1965,607.587,25518.654
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,128,-1,-1,1,42,3996,1965,555.003,23310.126
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,128,-1,-1,1,43,3996,1965,555.003,23865.129
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,256,-1,-1,1,48,3996,1965,521.002,25008.095999999998
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,256,-1,-1,1,48,3996,1965,521.002,25008.095999999998
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,512,-1,-1,1,46,3996,1965,467.196,21491.016
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,512,-1,-1,1,46,3996,1965,467.196,21491.016
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,1024,-1,-1,1,61,3996,1965,434.158,26483.638000000003
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,1024,-1,-1,1,62,3996,1965,385.3,23888.600000000002
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,2048,-1,-1,1,141,3996,1965,385.3,54327.3
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,2048,-1,-1,1,140,3996,1965,332.369,46531.66
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,4096,-1,-1,1,431,3996,1965,332.369,143251.03900000002
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,4096,-1,-1,1,431,3996,1965,293.65,126563.15
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,6144,-1,-1,1,870,3996,1965,285.6865,248547.25500000003
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,6144,-1,-1,1,873,3996,1965,292.2155,255104.13150000002
B200-SXM-192GB,bfloat16,gqa,4,1,128,8,8192,-1,-1,1,1469,3996,1965,371.9533333333333,546399.4466666667
B200-SXM-192GB,bfloat16,gqa,4,2,128,8,8192,-1,-1,1,1473,3996,1965,439.6046666666667,647537.674
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,16,-1,-1,1,43,3996,1965,505.182,21722.826
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,16,-1,-1,1,43,3996,1965,505.182,21722.826
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,32,-1,-1,1,45,3996,1965,529.591,23831.595
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,32,-1,-1,1,46,3996,1965,529.591,24361.186
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,64,-1,-1,1,44,3996,1965,528.543,23255.892
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,64,-1,-1,1,45,3996,1965,528.543,23784.435
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,128,-1,-1,1,43,3996,1965,518.315,22287.545000000002
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,128,-1,-1,1,57,3996,1965,510.623,29105.511
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,256,-1,-1,1,46,3996,1965,510.623,23488.658
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,256,-1,-1,1,42,3996,1965,470.646,19767.132
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,512,-1,-1,1,43,3996,1965,470.646,20237.778000000002
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,512,-1,-1,1,53,3996,1965,425.733,22563.849000000002
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,1024,-1,-1,1,87,3996,1965,425.733,37038.771
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,1024,-1,-1,1,83,3996,1965,386.859,32109.297
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,2048,-1,-1,1,229,3996,1965,386.859,88590.711
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,2048,-1,-1,1,230,3996,1965,347.683,79967.09
B200-SXM-192GB,bfloat16,gqa,4,1,128,16,4096,-1,-1,1,759,3996,1965,332.52,252382.68
B200-SXM-192GB,bfloat16,gqa,4,2,128,16,4096,-1,-1,1,761,3996,1965,307.4175,233944.71750000003
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,16,-1,-1,1,43,3996,1965,318.088,13677.784000000001
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,16,-1,-1,1,60,3996,1965,318.088,19085.280000000002
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,32,-1,-1,1,40,3996,1965,319.504,12780.16
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,32,-1,-1,1,43,3996,1965,319.504,13738.672
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,64,-1,-1,1,42,3996,1965,319.343,13412.406
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,64,-1,-1,1,44,3996,1965,319.343,14051.092
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,128,-1,-1,1,41,3996,1965,319.529,13100.689
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,128,-1,-1,1,45,3996,1965,319.529,14378.805
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,256,-1,-1,1,41,3996,1965,319.638,13105.158
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,256,-1,-1,1,43,3996,1965,319.638,13744.434
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,512,-1,-1,1,56,3996,1965,321.777,18019.512
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,512,-1,-1,1,58,3996,1965,321.777,18663.066
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,1024,-1,-1,1,131,3996,1965,320.577,41995.587
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,1024,-1,-1,1,134,3996,1965,320.577,42957.318
B200-SXM-192GB,bfloat16,gqa,4,1,128,32,2048,-1,-1,1,408,3996,1965,321.867,131321.736
B200-SXM-192GB,bfloat16,gqa,4,2,128,32,2048,-1,-1,1,409,3996,1965,324.121,132565.489
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,16,-1,-1,1,41,3996,1965,324.121,13288.961
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,16,-1,-1,1,46,3996,1965,312.928,14394.688
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,32,-1,-1,1,45,3996,1965,312.928,14081.76
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,32,-1,-1,1,54,3996,1965,270.892,14628.168
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,64,-1,-1,1,46,3996,1965,270.892,12461.032
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,64,-1,-1,1,48,3996,1965,269.237,12923.376
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,128,-1,-1,1,45,3996,1965,269.237,12115.665
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,128,-1,-1,1,45,3996,1965,268.062,12062.79
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,256,-1,-1,1,55,3996,1965,268.062,14743.41
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,256,-1,-1,1,43,3996,1965,268.372,11539.996000000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,512,-1,-1,1,84,3996,1965,270.697,22738.548
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,512,-1,-1,1,86,3996,1965,270.697,23279.942
B200-SXM-192GB,bfloat16,gqa,4,1,128,64,1024,-1,-1,1,232,3996,1965,277.384,64353.088
B200-SXM-192GB,bfloat16,gqa,4,2,128,64,1024,-1,-1,1,232,3996,1965,277.384,64353.088
B200-SXM-192GB,bfloat16,gqa,4,1,128,128,16,-1,-1,1,43,3996,1965,301.75,12975.25
B200-SXM-192GB,bfloat16,gqa,4,2,128,128,16,-1,-1,1,44,3996,1965,301.75,13277.0
