gpu,dtype,variant,num_heads,num_heads_kv,head_size,batch_size,seq_len,window_left,window_right,causal,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
H100-SXM-80GB,bfloat16,gqa,64,16,128,8,6144,-1,-1,1,36313,2619,1980,223.27249999999998,8107694.2924999995
H100-SXM-80GB,bfloat16,gqa,64,32,128,8,6144,-1,-1,1,35641,2619,1980,226.995,8090328.795
H100-SXM-80GB,bfloat16,gqa,64,4,128,8,8192,-1,-1,1,61803,2619,1980,227.644,14069082.132000001
H100-SXM-80GB,bfloat16,gqa,64,8,128,8,8192,-1,-1,1,62047,2619,1980,227.63314285714287,14123953.614857145
H100-SXM-80GB,bfloat16,gqa,64,16,128,8,8192,-1,-1,1,61704,2619,1980,225.12728571428573,13891254.037714288
H100-SXM-80GB,bfloat16,gqa,64,32,128,8,8192,-1,-1,1,60428,2619,1980,231.32533333333333,13978527.242666667
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,16,-1,-1,1,73,2619,1980,231.194,16877.162
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,16,-1,-1,1,62,2619,1980,231.194,14334.027999999998
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,16,-1,-1,1,64,2619,1980,223.892,14329.088
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,16,-1,-1,1,60,2619,1980,223.892,13433.52
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,32,-1,-1,1,58,2619,1980,221.01,12818.58
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,32,-1,-1,1,64,2619,1980,221.01,14144.64
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,32,-1,-1,1,60,2619,1980,218.015,13080.9
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,32,-1,-1,1,63,2619,1980,218.015,13734.945
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,64,-1,-1,1,58,2619,1980,218.797,12690.226
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,64,-1,-1,1,59,2619,1980,211.056,12452.304
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,64,-1,-1,1,58,2619,1980,211.056,12241.248000000001
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,64,-1,-1,1,70,2619,1980,206.83,14478.1
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,128,-1,-1,1,60,2619,1980,206.83,12409.800000000001
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,128,-1,-1,1,67,2619,1980,207.706,13916.302
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,128,-1,-1,1,64,2619,1980,207.706,13293.184
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,128,-1,-1,1,66,2619,1980,204.093,13470.137999999999
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,256,-1,-1,1,124,2619,1980,204.093,25307.532
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,256,-1,-1,1,149,2619,1980,203.746,30358.154000000002
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,256,-1,-1,1,143,2619,1980,207.928,29733.703999999998
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,256,-1,-1,1,340,2619,1980,207.928,70695.52
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,512,-1,-1,1,1374,2619,1980,211.6786666666667,290846.488
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,512,-1,-1,1,1320,2619,1980,207.35800000000003,273712.56000000006
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,512,-1,-1,1,364,2619,1980,205.346,74745.944
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,512,-1,-1,1,372,2619,1980,205.203,76335.516
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,1024,-1,-1,1,1689,2619,1980,235.2485,397334.71650000004
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,1024,-1,-1,1,2058,2619,1980,291.05640000000005,598994.0712000001
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,1024,-1,-1,1,4394,2619,1980,315.6402222222222,1386923.1364444443
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,1024,-1,-1,1,4459,2619,1980,283.059,1262160.081
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,2048,-1,-1,1,15537,2619,1980,198.63549999999998,3086199.7635
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,2048,-1,-1,1,14123,2619,1980,173.546,2450990.158
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,2048,-1,-1,1,12952,2619,1980,175.60725000000002,2274465.1020000004
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,2048,-1,-1,1,5990,2619,1980,212.2282857142857,1271247.4314285715
H100-SXM-80GB,bfloat16,gqa,64,4,128,16,4096,-1,-1,1,31365,2619,1980,303.9035,9531933.2775
H100-SXM-80GB,bfloat16,gqa,64,8,128,16,4096,-1,-1,1,34937,2619,1980,330.7258,11554567.2746
H100-SXM-80GB,bfloat16,gqa,64,16,128,16,4096,-1,-1,1,59812,2619,1980,229.8563333333333,13748167.009333331
H100-SXM-80GB,bfloat16,gqa,64,32,128,16,4096,-1,-1,1,54455,2619,1980,176.85216666666668,9630484.735833334
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,16,-1,-1,1,91,2619,1980,172.546,15701.686
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,16,-1,-1,1,63,2619,1980,172.546,10870.398
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,16,-1,-1,1,64,2619,1980,169.339,10837.696
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,16,-1,-1,1,69,2619,1980,169.339,11684.391
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,32,-1,-1,1,59,2619,1980,169.387,9993.833
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,32,-1,-1,1,61,2619,1980,169.387,10332.607
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,32,-1,-1,1,61,2619,1980,171.687,10472.907000000001
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,32,-1,-1,1,61,2619,1980,171.687,10472.907000000001
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,64,-1,-1,1,71,2619,1980,177.726,12618.546
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,64,-1,-1,1,69,2619,1980,184.401,12723.669
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,64,-1,-1,1,71,2619,1980,184.401,13092.471000000001
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,64,-1,-1,1,72,2619,1980,191.153,13763.016
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,128,-1,-1,1,100,2619,1980,191.153,19115.3
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,128,-1,-1,1,97,2619,1980,203.044,19695.268
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,128,-1,-1,1,102,2619,1980,203.044,20710.488
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,128,-1,-1,1,109,2619,1980,212.066,23115.194
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,256,-1,-1,1,261,2619,1980,212.066,55349.226
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,256,-1,-1,1,285,2619,1980,222.733,63478.905
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,256,-1,-1,1,291,2619,1980,252.602,73507.182
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,256,-1,-1,1,346,2619,1980,252.602,87400.292
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,512,-1,-1,1,1176,2619,1980,290.2,341275.2
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,512,-1,-1,1,1125,2619,1980,316.7046666666667,356292.75000000006
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,512,-1,-1,1,1091,2619,1980,339.87100000000004,370799.26100000006
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,512,-1,-1,1,1206,2619,1980,351.434,423829.40400000004
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,1024,-1,-1,1,4146,2619,1980,353.5782857142857,1465935.5725714285
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,1024,-1,-1,1,5496,2619,1980,309.65766666666667,1701878.536
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,1024,-1,-1,1,7085,2619,1980,279.377,1979386.0450000002
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,1024,-1,-1,1,8621,2619,1980,230.2705,1985161.9805
H100-SXM-80GB,bfloat16,gqa,64,4,128,32,2048,-1,-1,1,31996,2619,1980,188.9225,6044764.3100000005
H100-SXM-80GB,bfloat16,gqa,64,8,128,32,2048,-1,-1,1,29521,2619,1980,183.019,5402903.899
H100-SXM-80GB,bfloat16,gqa,64,16,128,32,2048,-1,-1,1,26408,2619,1980,183.32975,4841372.038
H100-SXM-80GB,bfloat16,gqa,64,32,128,32,2048,-1,-1,1,24847,2619,1980,189.5255,4709140.0985
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,16,-1,-1,1,134,2619,1980,190.038,25465.092
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,16,-1,-1,1,106,2619,1980,190.038,20144.028000000002
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,16,-1,-1,1,112,2619,1980,190.176,21299.712
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,16,-1,-1,1,106,2619,1980,190.176,20158.656
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,32,-1,-1,1,111,2619,1980,191.139,21216.429
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,32,-1,-1,1,117,2619,1980,191.139,22363.263000000003
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,32,-1,-1,1,115,2619,1980,191.399,22010.885
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,32,-1,-1,1,111,2619,1980,191.399,21245.289
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,64,-1,-1,1,129,2619,1980,195.939,25276.130999999998
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,64,-1,-1,1,128,2619,1980,195.686,25047.808
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,64,-1,-1,1,135,2619,1980,195.686,26417.61
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,64,-1,-1,1,128,2619,1980,196.811,25191.808
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,128,-1,-1,1,220,2619,1980,196.811,43298.42
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,128,-1,-1,1,236,2619,1980,202.302,47743.272
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,128,-1,-1,1,248,2619,1980,202.302,50170.896
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,128,-1,-1,1,269,2619,1980,205.253,55213.05699999999
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,256,-1,-1,1,804,2619,1980,207.116,166521.26400000002
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,256,-1,-1,1,838,2619,1980,214.351,179626.138
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,256,-1,-1,1,860,2619,1980,225.53,193955.8
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,256,-1,-1,1,903,2619,1980,229.242,207005.52599999998
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,512,-1,-1,1,2711,2619,1980,241.9036,655800.6596
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,512,-1,-1,1,2704,2619,1980,253.48760000000001,685430.4704
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,512,-1,-1,1,2662,2619,1980,259.0994,689722.6028
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,512,-1,-1,1,2800,2619,1980,262.56620000000004,735185.3600000001
H100-SXM-80GB,bfloat16,gqa,64,4,128,64,1024,-1,-1,1,10941,2619,1980,263.484,2882778.4439999997
H100-SXM-80GB,bfloat16,gqa,64,8,128,64,1024,-1,-1,1,10402,2619,1980,258.7301111111111,2691310.615777778
H100-SXM-80GB,bfloat16,gqa,64,16,128,64,1024,-1,-1,1,9796,2619,1980,254.5017777777778,2493099.415111111
H100-SXM-80GB,bfloat16,gqa,64,32,128,64,1024,-1,-1,1,11686,2619,1980,253.133125,2958113.69875
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,16,-1,-1,1,293,2619,1980,249.191,73012.963
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,16,-1,-1,1,241,2619,1980,248.357,59854.037
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,16,-1,-1,1,243,2619,1980,248.357,60350.751
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,16,-1,-1,1,250,2619,1980,235.522,58880.5
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,32,-1,-1,1,255,2619,1980,235.522,60058.11
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,32,-1,-1,1,267,2619,1980,229.773,61349.390999999996
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,32,-1,-1,1,247,2619,1980,225.11,55602.170000000006
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,32,-1,-1,1,247,2619,1980,225.11,55602.170000000006
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,64,-1,-1,1,263,2619,1980,222.434,58500.142
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,64,-1,-1,1,299,2619,1980,222.434,66507.766
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,64,-1,-1,1,340,2619,1980,221.993,75477.62
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,64,-1,-1,1,354,2619,1980,221.993,78585.522
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,128,-1,-1,1,665,2619,1980,217.1815,144425.6975
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,128,-1,-1,1,709,2619,1980,217.091,153917.519
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,128,-1,-1,1,605,2619,1980,216.71,131109.55000000002
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,128,-1,-1,1,587,2619,1980,219.3855,128779.28850000001
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,256,-1,-1,1,1880,2619,1980,231.88799999999998,435949.43999999994
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,256,-1,-1,1,1870,2619,1980,243.65550000000002,455635.78500000003
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,256,-1,-1,1,1911,2619,1980,253.40099999999998,484249.311
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,256,-1,-1,1,1961,2619,1980,262.70925,515172.83925
H100-SXM-80GB,bfloat16,gqa,64,4,128,128,512,-1,-1,1,6282,2619,1980,268.362,1685850.084
H100-SXM-80GB,bfloat16,gqa,64,8,128,128,512,-1,-1,1,10859,2619,1980,243.42714285714285,2643375.3442857144
H100-SXM-80GB,bfloat16,gqa,64,16,128,128,512,-1,-1,1,10349,2619,1980,208.21639999999996,2154831.5235999995
H100-SXM-80GB,bfloat16,gqa,64,32,128,128,512,-1,-1,1,9439,2619,1980,199.135,1879635.265
H100-SXM-80GB,bfloat16,gqa,64,4,128,256,16,-1,-1,1,627,2619,1980,198.869,124690.863
H100-SXM-80GB,bfloat16,gqa,64,8,128,256,16,-1,-1,1,548,2619,1980,197.281,108109.988
H100-SXM-80GB,bfloat16,gqa,64,16,128,256,16,-1,-1,1,512,2619,1980,196.5,100608.0
H100-SXM-80GB,bfloat16,gqa,64,32,128,256,16,-1,-1,1,668,2619,1980,197.0215,131610.362
H100-SXM-80GB,bfloat16,gqa,64,4,128,256,32,-1,-1,1,617,2619,1980,199.9035,123340.45950000001
H100-SXM-80GB,bfloat16,gqa,64,8,128,256,32,-1,-1,1,579,2619,1980,200.37349999999998,116016.25649999999
H100-SXM-80GB,bfloat16,gqa,64,16,128,256,32,-1,-1,1,581,2619,1980,200.14249999999998,116282.7925
H100-SXM-80GB,bfloat16,gqa,64,32,128,256,32,-1,-1,1,539,2619,1980,200.5745,108109.6555
H100-SXM-80GB,bfloat16,gqa,64,4,128,256,64,-1,-1,1,603,2619,1980,200.893,121138.479
H100-SXM-80GB,bfloat16,gqa,64,8,128,256,64,-1,-1,1,649,2619,1980,207.555,134703.195
H100-SXM-80GB,bfloat16,gqa,64,16,128,256,64,-1,-1,1,637,2619,1980,214.995,136951.815
H100-SXM-80GB,bfloat16,gqa,64,32,128,256,64,-1,-1,1,766,2619,1980,224.908,172279.528
H100-SXM-80GB,bfloat16,gqa,64,4,128,256,128,-1,-1,1,1571,2619,1980,232.02525,364511.66775
H100-SXM-80GB,bfloat16,gqa,64,8,128,256,128,-1,-1,1,963,2619,1980,239.22899999999998,230377.52699999997
H100-SXM-80GB,bfloat16,gqa,64,16,128,256,128,-1,-1,1,863,2619,1980,251.0485,216654.8555
H100-SXM-80GB,bfloat16,gqa,64,32,128,256,128,-1,-1,1,833,2619,1980,284.564,237041.812
H100-SXM-80GB,bfloat16,gqa,64,4,128,256,256,-1,-1,1,2463,2619,1980,333.2374,820763.7161999999
H100-SXM-80GB,bfloat16,gqa,64,8,128,256,256,-1,-1,1,4930,2619,1980,377.3256666666666,1860215.5366666664
H100-SXM-80GB,bfloat16,gqa,64,16,128,256,256,-1,-1,1,7501,2619,1980,322.59099999999995,2419755.0909999995
H100-SXM-80GB,bfloat16,gqa,64,32,128,256,256,-1,-1,1,8010,2619,1980,222.2095,1779898.095
H100-SXM-80GB,bfloat16,gqa,64,4,128,512,16,-1,-1,1,2132,2619,1980,200.5768,427629.7376
H100-SXM-80GB,bfloat16,gqa,64,8,128,512,16,-1,-1,1,1851,2619,1980,189.78699999999998,351295.73699999996
H100-SXM-80GB,bfloat16,gqa,64,16,128,512,16,-1,-1,1,1755,2619,1980,183.5275,322090.7625
H100-SXM-80GB,bfloat16,gqa,64,32,128,512,16,-1,-1,1,1608,2619,1980,179.72725,289001.418
H100-SXM-80GB,bfloat16,gqa,64,4,128,512,32,-1,-1,1,1676,2619,1980,182.12525,305241.919
H100-SXM-80GB,bfloat16,gqa,64,8,128,512,32,-1,-1,1,1556,2619,1980,186.564,290293.584
H100-SXM-80GB,bfloat16,gqa,64,16,128,512,32,-1,-1,1,1541,2619,1980,195.969,301988.229
H100-SXM-80GB,bfloat16,gqa,64,32,128,512,32,-1,-1,1,1534,2619,1980,205.08633333333333,314602.4353333333
H100-SXM-80GB,bfloat16,gqa,64,4,128,512,64,-1,-1,1,1900,2619,1980,218.036,414268.4
H100-SXM-80GB,bfloat16,gqa,64,8,128,512,64,-1,-1,1,1779,2619,1980,230.90050000000002,410771.9895
H100-SXM-80GB,bfloat16,gqa,64,16,128,512,64,-1,-1,1,1733,2619,1980,242.37825,420041.50725
H100-SXM-80GB,bfloat16,gqa,64,32,128,512,64,-1,-1,1,1677,2619,1980,246.5773333333333,413510.18799999997
H100-SXM-80GB,bfloat16,gqa,64,4,128,512,128,-1,-1,1,3310,2619,1980,259.1376,857745.4560000001
H100-SXM-80GB,bfloat16,gqa,64,8,128,512,128,-1,-1,1,3277,2619,1980,266.4748,873237.9196
H100-SXM-80GB,bfloat16,gqa,64,16,128,512,128,-1,-1,1,3288,2619,1980,274.6578,903074.8464
H100-SXM-80GB,bfloat16,gqa,64,32,128,512,128,-1,-1,1,3330,2619,1980,281.0538,935909.1540000001
H100-SXM-80GB,bfloat16,gqa,64,4,128,1024,16,-1,-1,1,2267,2619,1980,277.702,629550.434
H100-SXM-80GB,bfloat16,gqa,64,8,128,1024,16,-1,-1,1,2313,2619,1980,264.59975,612019.2217499999
H100-SXM-80GB,bfloat16,gqa,64,16,128,1024,16,-1,-1,1,2481,2619,1980,250.82559999999998,622298.3136
H100-SXM-80GB,bfloat16,gqa,64,32,128,1024,16,-1,-1,1,2475,2619,1980,232.4712,575366.22
H100-SXM-80GB,bfloat16,gqa,64,4,128,1024,32,-1,-1,1,3043,2619,1980,222.3132,676499.0676
H100-SXM-80GB,bfloat16,gqa,64,8,128,1024,32,-1,-1,1,3029,2619,1980,224.49266666666665,679988.2873333333
H100-SXM-80GB,bfloat16,gqa,64,16,128,1024,32,-1,-1,1,4641,2619,1980,221.99811111111111,1030293.2336666667
H100-SXM-80GB,bfloat16,gqa,64,32,128,1024,32,-1,-1,1,4132,2619,1980,211.3412,873261.8383999999
H100-SXM-80GB,bfloat16,gqa,64,4,128,1024,64,-1,-1,1,4876,2619,1980,204.49775,997131.029
H100-SXM-80GB,bfloat16,gqa,64,8,128,1024,64,-1,-1,1,4336,2619,1980,217.30783333333332,942246.7653333333
H100-SXM-80GB,bfloat16,gqa,64,16,128,1024,64,-1,-1,1,2722,2619,1980,226.855,617499.3099999999
H100-SXM-80GB,bfloat16,gqa,64,32,128,1024,64,-1,-1,1,3862,2619,1980,235.59980000000002,909886.4276
